-- STATISTICS --

Step: A-3: total number of steps-> 519, mean duration-> 0.49723113s
Step: E-4: total number of steps-> 542, mean duration-> 0.505323s
Step: A-4: total number of steps-> 3, mean duration-> 0.21179879s


-- DETAILED --


Step E-4: @473.34375, 0.3333435s
Step A-3: @473.875, 0.3333435s
Step E-4: @474.41666, 0.3125s
Step A-3: @474.9375, 0.3020935s
Step E-4: @475.45834, 0.333313s
Step A-3: @476.0, 0.3333435s
Step E-4: @476.53125, 0.3229065s
Step A-3: @477.0729, 0.2708435s
Step E-4: @477.59375, 0.3229065s
Step A-3: @478.125, 0.3333435s
Step E-4: @478.64584, 0.34375s
Step A-3: @479.16666, 0.3333435s
Step E-4: @479.71875, 0.3645935s
Step A-3: @480.27084, 0.3125s
Step E-4: @480.8021, 0.333313s
Step A-3: @481.33334, 0.333313s
Step E-4: @481.875, 0.3333435s
Step A-3: @482.40625, 0.3229065s
Step E-4: @482.95834, 0.3125s
Step A-3: @483.4896, 0.2916565s
Step E-4: @484.02084, 0.34375s
Step A-3: @484.5625, 0.3020935s
Step E-4: @485.09375, 0.3333435s
Step A-3: @485.6354, 0.3020935s
Step E-4: @486.15625, 0.3125s
Step A-3: @486.66666, 0.3333435s
Step E-4: @487.21875, 0.3125s
Step A-3: @487.7396, 0.2916565s
Step E-4: @488.2604, 0.34375s
Step A-3: @488.78125, 0.3229065s
Step E-4: @489.3229, 0.3020935s
Step A-3: @489.8646, 0.21875s
Step E-4: @490.3646, 0.3125s
Step A-3: @490.90625, 0.3229065s
Step E-4: @491.4375, 0.34375s
Step A-3: @491.96875, 0.3020935s
Step E-4: @492.5104, 0.322937s
Step A-3: @493.0625, 0.3125s
Step E-4: @493.58334, 0.34375s
Step A-3: @494.125, 0.3333435s
Step E-4: @494.66666, 0.3333435s
Step A-3: @495.1875, 0.3333435s
Step E-4: @495.71875, 0.34375s
Step A-3: @496.2604, 0.28125s
Step E-4: @496.78125, 0.3333435s
Step A-3: @497.3021, 0.34375s
Step E-4: @497.85416, 0.322937s
Step A-3: @498.39584, 0.3125s
Step E-4: @498.91666, 0.322937s
Step A-3: @499.45834, 0.3125s
Step E-4: @499.9896, 0.3125s
Step A-3: @500.52084, 0.333313s
Step E-4: @501.0625, 0.3333435s
Step A-3: @501.59375, 0.34375s
Step E-4: @502.1146, 0.3541565s
Step A-3: @502.66666, 0.354187s
Step E-4: @503.21875, 0.3333435s
Step A-3: @503.7604, 0.3020935s
Step E-4: @504.29166, 0.3333435s
Step A-3: @504.8229, 0.322937s
Step E-4: @505.3646, 0.3229065s
Step A-3: @505.8854, 0.3333435s
Step E-4: @506.41666, 0.34375s
Step A-3: @506.9479, 0.291687s
Step E-4: @507.46875, 0.3333435s
Step A-3: @508.0, 0.2708435s
Step E-4: @508.5625, 0.25s
Step A-3: @509.08334, 0.3229065s
Step E-4: @509.625, 0.2708435s
Step A-3: @510.14584, 0.3125s
Step E-4: @510.6771, 0.28125s
Step A-3: @511.1979, 0.3333435s
Step E-4: @511.72916, 0.37503052s
Step A-3: @512.2708, 0.354187s
Step E-4: @512.80206, 0.34375s
Step A-3: @513.3333, 0.33337402s
Step E-4: @513.875, 0.302063s
Step A-3: @514.3958, 0.3125s
Step E-4: @514.90625, 0.333313s
Step A-3: @515.44794, 0.26037598s
Step E-4: @515.9792, 0.32287598s
Step A-3: @516.5208, 0.322937s
Step E-4: @517.05206, 0.322937s
Step A-3: @517.5833, 0.30212402s
Step E-4: @518.11456, 0.33337402s
Step A-3: @518.65625, 0.322937s
Step E-4: @519.1875, 0.333313s
Step A-3: @519.71875, 0.322937s
Step E-4: @520.25, 0.34375s
Step A-3: @520.80206, 0.3125s
Step E-4: @521.3333, 0.354187s
Step A-3: @521.875, 0.34375s
Step E-4: @522.4167, 0.35412598s
Step A-3: @522.9583, 0.34375s
Step E-4: @523.5, 0.364563s
Step A-3: @524.05206, 0.322937s
Step E-4: @524.57294, 0.34375s
Step A-3: @525.1042, 0.34375s
Step E-4: @525.6458, 0.33337402s
Step A-3: @526.17706, 0.34375s
Step E-4: @526.71875, 0.333313s
Step A-3: @527.23956, 0.34375s
Step E-4: @527.7708, 0.34375s
Step A-3: @528.30206, 0.322937s
Step E-4: @528.82294, 0.32287598s
Step A-3: @529.3542, 0.28125s
Step E-4: @529.88544, 0.32287598s
Step A-3: @530.4167, 0.32287598s
Step E-4: @530.9583, 0.28125s
Step A-3: @531.4792, 0.32287598s
Step E-4: @532.01044, 0.302063s
Step A-3: @532.53125, 0.322937s
Step E-4: @533.0625, 0.291687s
Step A-3: @533.5417, 0.333313s
Step E-4: @534.0833, 0.375s
Step A-3: @534.63544, 0.34375s
Step E-4: @535.1667, 0.364563s
Step A-3: @535.7292, 0.34375s
Step E-4: @536.26044, 0.35412598s
Step A-3: @536.8333, 0.19793701s
Step E-4: @537.3542, 0.32287598s
Step A-3: @537.875, 0.260437s
Step E-4: @538.4375, 0.354187s
Step A-3: @538.96875, 0.34375s
Step E-4: @539.51044, 0.35412598s
Step A-3: @540.07294, 0.302063s
Step E-4: @540.59375, 0.34375s
Step A-3: @541.1458, 0.3125s
Step E-4: @541.67706, 0.3125s
Step A-3: @542.2083, 0.291687s
Step E-4: @542.73956, 0.3125s
Step A-3: @543.23956, 0.33337402s
Step E-4: @543.7917, 0.32287598s
Step A-3: @544.30206, 0.33337402s
Step E-4: @544.84375, 0.322937s
Step A-3: @545.375, 0.333313s
Step E-4: @545.90625, 0.354187s
Step A-3: @546.4583, 0.291687s
Step E-4: @546.98956, 0.33337402s
Step A-3: @547.5208, 0.30212402s
Step E-4: @548.05206, 0.322937s
Step A-3: @548.5833, 0.33337402s
Step E-4: @549.11456, 0.322937s
Step A-3: @549.6458, 0.322937s
Step E-4: @550.1875, 0.302063s
Step A-3: @550.69794, 0.34375s
Step E-4: @551.2292, 0.35412598s
Step A-3: @551.7708, 0.34375s
Step E-4: @552.2917, 0.35412598s
Step A-3: @552.8333, 0.34375s
Step E-4: @553.375, 0.354187s
Step A-3: @553.92706, 0.322937s
Step E-4: @554.4792, 0.21875s
Step A-3: @554.9792, 0.28125s
Step E-4: @555.5208, 0.322937s
Step A-3: @556.05206, 0.33337402s
Step E-4: @556.5833, 0.354187s
Step A-3: @557.13544, 0.333313s
Step E-4: @557.6667, 0.375s
Step A-3: @558.21875, 0.322937s
Step E-4: @558.76044, 0.34375s
Step A-3: @559.30206, 0.322937s
Step E-4: @559.84375, 0.333313s
Step A-3: @560.375, 0.34375s
Step E-4: @560.90625, 0.364563s
Step A-3: @561.4583, 0.34375s
Step E-4: @562.0, 0.3125s
Step A-3: @562.5417, 0.333313s
Step E-4: @563.0833, 0.33337402s
Step A-3: @563.61456, 0.33337402s
Step E-4: @564.13544, 0.35412598s
Step A-3: @564.6667, 0.35412598s
Step E-4: @565.19794, 0.333313s
Step A-3: @565.7292, 0.364563s
Step E-4: @566.2708, 0.322937s
Step A-3: @566.8125, 0.3125s
Step E-4: @567.3542, 0.333313s
Step A-3: @567.88544, 0.34375s
Step E-4: @568.4583, 0.16668701s
Step A-3: @568.9583, 0.322937s
Step E-4: @569.5, 0.322937s
Step A-3: @570.0208, 0.33337402s
Step E-4: @570.55206, 0.30212402s
Step A-3: @571.0833, 0.33337402s
Step E-4: @571.625, 0.291687s
Step A-3: @572.1458, 0.33337402s
Step E-4: @572.6875, 0.3125s
Step A-3: @573.1875, 0.354187s
Step E-4: @573.7292, 0.34375s
Step A-3: @574.26044, 0.333313s
Step E-4: @574.8125, 0.34375s
Step A-3: @575.34375, 0.333313s
Step E-4: @575.8958, 0.33337402s
Step A-3: @576.4167, 0.302063s
Step E-4: @576.96875, 0.34375s
Step A-3: @577.48956, 0.33337402s
Step E-4: @578.05206, 0.33337402s
Step A-3: @578.59375, 0.34375s
Step E-4: @579.13544, 0.35412598s
Step A-3: @579.6875, 0.291687s
Step E-4: @580.19794, 0.32287598s
Step A-3: @580.7292, 0.333313s
Step E-4: @581.2708, 0.354187s
Step A-3: @581.8125, 0.333313s
Step E-4: @582.34375, 0.333313s
Step A-3: @582.88544, 0.302063s
Step E-4: @583.4167, 0.34375s
Step A-3: @583.9583, 0.3125s
Step E-4: @584.5, 0.333313s
Step A-3: @585.0208, 0.33337402s
Step E-4: @585.55206, 0.322937s
Step A-3: @586.0833, 0.3125s
Step E-4: @586.6042, 0.333313s
Step A-3: @587.125, 0.333313s
Step E-4: @587.65625, 0.333313s
Step A-3: @588.1875, 0.3125s
Step E-4: @588.7083, 0.33337402s
Step A-3: @589.25, 0.291687s
Step E-4: @589.7708, 0.322937s
Step A-3: @590.2917, 0.34375s
Step E-4: @590.84375, 0.333313s
Step A-3: @591.36456, 0.322937s
Step E-4: @591.90625, 0.34375s
Step A-3: @592.4375, 0.322937s
Step E-4: @592.9792, 0.333313s
Step A-3: @593.53125, 0.20831299s
Step E-4: @594.07294, 0.3125s
Step A-3: @594.6042, 0.3125s
Step E-4: @595.1458, 0.291687s
Step A-3: @595.6875, 0.28125s
Step E-4: @596.19794, 0.3125s
Step A-3: @596.7292, 0.29162598s
Step E-4: @597.2708, 0.25s
Step A-3: @597.7708, 0.27087402s
Step E-4: @598.2917, 0.333313s
Step A-3: @598.82294, 0.333313s
Step E-4: @599.375, 0.3125s
Step A-3: @599.8958, 0.3125s
Step E-4: @600.4375, 0.322937s
Step A-3: @600.9792, 0.29162598s
Step E-4: @601.5208, 0.322937s
Step A-3: @602.05206, 0.3125s
Step E-4: @602.59375, 0.28125s
Step A-3: @603.125, 0.3125s
Step E-4: @603.65625, 0.34375s
Step A-3: @604.2083, 0.30212402s
Step E-4: @604.73956, 0.30212402s
Step A-3: @605.2708, 0.33337402s
Step E-4: @605.80206, 0.322937s
Step A-3: @606.34375, 0.302063s
Step E-4: @606.8958, 0.3125s
Step A-3: @607.42706, 0.322937s
Step E-4: @607.98956, 0.260437s
Step A-3: @608.53125, 0.322937s
Step E-4: @609.0625, 0.34375s
Step A-3: @609.59375, 0.302063s
Step E-4: @610.1458, 0.34375s
Step A-3: @610.6875, 0.34375s
Step E-4: @611.2292, 0.29162598s
Step A-3: @611.76044, 0.34375s
Step E-4: @612.30206, 0.34375s
Step A-3: @612.84375, 0.270813s
Step E-4: @613.3958, 0.291687s
Step A-3: @613.9167, 0.34375s
Step E-4: @614.46875, 0.333313s
Step A-3: @615.01044, 0.34375s
Step E-4: @615.55206, 0.354187s
Step A-3: @616.1042, 0.302063s
Step E-4: @616.65625, 0.333313s
Step A-3: @617.1875, 0.375s
Step E-4: @617.75, 0.3125s
Step A-3: @618.30206, 0.322937s
Step E-4: @618.84375, 0.364563s
Step A-3: @619.40625, 0.3125s
Step E-4: @619.9583, 0.30212402s
Step A-3: @620.4792, 0.333313s
Step E-4: @621.0208, 0.322937s
Step A-3: @621.5417, 0.34375s
Step E-4: @622.09375, 0.322937s
Step A-3: @622.625, 0.322937s
Step E-4: @623.1667, 0.302063s
Step A-3: @623.69794, 0.270813s
Step E-4: @624.2292, 0.3125s
Step A-3: @624.76044, 0.333313s
Step E-4: @625.30206, 0.33337402s
Step A-3: @625.8333, 0.354187s
Step E-4: @626.3958, 0.322937s
Step A-3: @626.92706, 0.322937s
Step E-4: @627.4792, 0.333313s
Step A-3: @628.0208, 0.3125s
Step E-4: @628.5625, 0.3125s
Step A-3: @629.0833, 0.375s
Step E-4: @629.6458, 0.36462402s
Step A-3: @630.2083, 0.33337402s
Step E-4: @630.75, 0.333313s
Step A-3: @631.30206, 0.28125s
Step E-4: @631.8333, 0.322937s
Step A-3: @632.3958, 0.21875s
Step E-4: @632.92706, 0.34375s
Step A-3: @633.48956, 0.19793701s
Step E-4: @634.01044, 0.333313s
Step A-3: @634.57294, 0.270813s
Step E-4: @635.11456, 0.33337402s
Step A-3: @635.6667, 0.302063s
Step E-4: @636.19794, 0.34375s
Step A-3: @636.75, 0.260437s
Step E-4: @637.2708, 0.322937s
Step A-3: @637.8333, 0.28125s
Step E-4: @638.38544, 0.3125s
Step A-3: @638.92706, 0.385437s
Step A-3: @640.2708, 0.39587402s
Step E-4: @639.51044, 2.489563s
Step A-3: @642.625, 0.791687s
Step A-3: @645.3542, 1.3125s
Step E-4: @643.625, 3.375s
Step A-3: @647.98956, 0.875s
Step E-4: @649.2292, 0.6875s
Step A-3: @650.1667, 0.395813s
Step E-4: @650.8333, 0.48962402s
Step A-3: @651.57294, 0.375s
Step E-4: @652.1875, 0.333313s
Step A-3: @652.75, 0.302063s
Step E-4: @653.3125, 0.333313s
Step A-3: @653.875, 0.291687s
Step E-4: @654.44794, 0.38537598s
Step A-3: @655.03125, 0.385437s
Step E-4: @655.625, 0.333313s
Step A-3: @656.1458, 0.45837402s
Step E-4: @656.84375, 0.40625s
Step A-3: @657.4583, 0.39587402s
Step E-4: @658.07294, 0.35412598s
Step A-3: @658.6875, 0.302063s
Step E-4: @659.25, 0.354187s
Step A-3: @659.8333, 0.33337402s
Step E-4: @660.3958, 0.28125s
Step A-3: @660.96875, 0.17706299s
Step E-4: @661.5417, 0.29162598s
Step A-3: @662.13544, 0.29162598s
Step E-4: @663.1042, 0.958313s
Step A-3: @664.1875, 1.010437s
Step E-4: @665.3125, 0.625s
Step A-3: @666.0208, 0.59375s
Step E-4: @666.8958, 0.583374s
Step A-3: @667.75, 0.59375s
Step A-3: @668.80206, 21.927124s
Step E-4: @668.3542, 22.927063s
Step A-3: @697.07294, 0.958313s
Step E-4: @698.0833, 6.854187s
Step A-3: @700.3542, 6.510376s
Step E-4: @708.46875, 0.614563s
Step A-3: @709.3542, 0.458313s
Step E-4: @710.0417, 0.40625s
Step A-3: @710.6667, 0.395813s
Step E-4: @711.3125, 0.614563s
Step A-3: @712.26044, 0.05206299s
Step E-4: @712.7917, 0.041625977s
Step E-4: @712.92706, 0.15625s
Step E-4: @714.0417, 0.1875s
Step E-4: @715.03125, 0.270813s
Step E-4: @718.2083, 2.541687s
Step A-3: @719.28125, 2.135437s
Step E-4: @722.25, 0.635437s
Step A-3: @723.125, 0.416687s
Step E-4: @724.15625, 0.552063s
Step A-3: @724.94794, 0.458313s
Step E-4: @725.6667, 0.47912598s
Step A-3: @726.34375, 0.302063s
Step E-4: @726.94794, 0.59375s
Step E-4: @728.07294, 2.770813s
Step A-3: @727.6042, 3.6875s
Step E-4: @732.125, 0.552063s
Step A-3: @732.875, 0.375s
Step E-4: @733.5625, 0.25s
Step A-3: @734.88544, 0.864563s
Step E-4: @735.98956, 0.635437s
Step A-3: @736.88544, 8.4375s
Step E-4: @738.1667, 8.166626s
Step A-3: @748.2708, 2.583374s
Step A-4: @764.9583, 0.07293701s
Step A-4: @765.1042, 0.08331299s
Step A-4: @765.26044, 0.08331299s
